2016-03-28:15-58-46|22.50:44.70::18960.25
2016-03-28:15-59-03|22.50:44.70::23754.33
2016-03-28:15-59-20|22.60:44.80::23000.02
2016-03-28:15-59-36|22.60:44.70::23071.75
2016-03-28:15-59-54|22.70:44.80::21707.40
2016-03-28:16-00-11|22.70:44.70::22468.48
2016-03-28:16-00-28|22.80:44.70::22397.49
2016-03-28:16-00-44|22.80:44.40::22058.60
2016-03-28:16-01-02|22.90:44.40::22499.08
2016-03-28:16-01-22|22.90:44.40::18660.86
2016-03-28:16-01-39|22.90:44.40::11753.99
2016-03-28:16-01-56|22.90:44.20::19702.32
2016-03-28:16-02-13|22.90:44.20::4954.10
2016-03-28:16-02-30|22.90:44.20::4351.73
2016-03-28:16-02-47|22.90:44.10::3154.64
2016-03-28:16-03-03|22.90:44.10::2895.64
2016-03-28:16-03-19|22.90:44.10::2028.51
2016-03-28:16-03-35|22.90:44.10::1212.71
2016-03-28:16-03-51|22.90:44.10::1382.00
2016-03-28:16-04-07|22.90:44.10::1449.25
2016-03-28:16-04-23|22.80:44.00::1088.59
2016-03-28:16-04-38|22.90:44.00::994.29
2016-03-28:16-04-54|22.80:43.90::887.91
2016-03-28:16-05-10|22.80:44.00::723.20
2016-03-28:16-05-26|22.80:44.00::564.19
2016-03-28:16-05-42|22.80:43.90::462.21
2016-03-28:16-05-57|22.80:44.00::377.52
2016-03-28:16-06-13|22.80:44.10::348.54
2016-03-28:16-06-30|22.70:44.00::357.52
2016-03-28:16-06-45|22.70:44.10::341.84
2016-03-28:16-07-01|22.70:44.10::319.54
2016-03-28:16-07-17|22.70:44.20::320.83
2016-03-28:16-07-33|22.70:44.20::353.81
2016-03-28:16-07-50|22.70:44.20::477.71
2016-03-28:16-08-05|22.70:44.30::493.42
2016-03-28:16-08-23|22.60:44.20::561.01
2016-03-28:16-08-39|22.70:44.30::779.58
2016-03-28:16-08-54|22.60:44.40::881.59
2016-03-28:16-09-10|22.60:44.30::903.23
2016-03-28:16-09-26|22.60:44.30::720.33
2016-03-28:16-09-41|22.60:44.40::592.39
2016-03-28:16-09-57|22.60:44.50::615.37
2016-03-28:16-10-13|22.60:44.50::554.71
2016-03-28:16-10-28|22.60:44.40::456.39
2016-03-28:16-10-44|22.60:44.30::452.75
2016-03-28:16-11-00|22.60:44.40::512.98
2016-03-28:16-11-15|22.60:44.40::422.95
2016-03-28:16-11-31|22.60:44.40::522.63
2016-03-28:16-11-46|22.60:44.40::544.09
2016-03-28:16-12-02|22.60:44.30::528.65
2016-03-28:16-12-19|22.60:44.20::705.27
2016-03-28:16-12-35|22.60:44.30::673.44
2016-03-28:16-12-52|22.60:44.40::460.67
2016-03-28:16-13-09|22.60:44.40::473.20
2016-03-28:16-13-24|22.60:44.50::466.88
2016-03-28:16-13-41|22.60:44.50::627.85
2016-03-28:16-13-57|22.60:44.50::528.82
2016-03-28:16-14-13|22.60:44.50::517.42
2016-03-28:16-14-30|22.60:44.50::545.12
2016-03-28:16-14-46|22.60:44.60::551.77
2016-03-28:16-15-01|22.60:44.50::532.88
2016-03-28:16-15-17|22.60:44.50::462.68
2016-03-28:16-15-32|22.60:44.50::496.65
2016-03-28:16-15-48|22.50:44.30::458.02
2016-03-28:16-16-04|22.50:44.30::465.74
2016-03-28:16-16-19|22.60:44.50::436.28
2016-03-28:16-16-35|22.60:44.40::362.36
2016-03-28:16-16-51|22.50:44.30::327.89
2016-03-28:16-17-07|22.50:44.30::283.28
2016-03-28:16-17-23|22.50:44.40::236.01
2016-03-28:16-17-38|22.50:44.40::261.54
2016-03-28:16-17-54|22.50:44.40::242.66
2016-03-28:16-18-11|22.60:44.50::274.26
2016-03-28:16-18-27|22.60:44.60::285.11
2016-03-28:16-18-43|22.50:44.40::312.89
2016-03-28:16-19-00|22.50:44.40::316.86
2016-03-28:16-19-15|22.60:44.60::337.95
2016-03-28:16-19-31|22.50:44.50::330.87
2016-03-28:16-19-47|22.50:44.40::313.04
2016-03-28:16-20-03|22.50:44.40::323.49
2016-03-28:16-20-19|22.50:44.30::333.42
2016-03-28:16-20-34|22.50:44.30::335.64
2016-03-28:16-20-50|22.50:44.30::329.23
2016-03-28:16-21-06|22.50:44.50::434.25
2016-03-28:16-21-21|22.50:44.40::542.93
2016-03-28:16-21-38|22.50:44.40::487.35
2016-03-28:16-21-54|22.50:44.40::549.58
2016-03-28:16-22-09|22.50:44.40::456.86
2016-03-28:16-22-27|22.50:44.40::480.22
2016-03-28:16-22-43|22.50:44.40::626.55
2016-03-28:16-22-58|22.50:44.40::424.88
2016-03-28:16-23-14|22.50:44.50::354.04
2016-03-28:16-23-30|22.50:44.40::366.74
2016-03-28:16-23-46|22.50:44.40::358.29
2016-03-28:16-24-02|22.50:44.60::427.67
2016-03-28:16-24-18|22.50:44.50::447.60
2016-03-28:16-24-33|22.50:44.60::439.79
2016-03-28:16-24-49|22.50:44.50::406.51
2016-03-28:16-25-04|22.50:44.60::424.84
2016-03-28:16-25-20|22.50:44.50::392.20
2016-03-28:16-25-37|22.50:44.60::347.77
2016-03-28:16-25-52|22.50:44.50::322.08
2016-03-28:16-26-08|22.50:44.50::352.24
2016-03-28:16-26-24|22.50:44.60::408.41
2016-03-28:16-26-41|22.50:44.60::379.17
2016-03-28:16-26-56|22.50:44.60::340.17
2016-03-28:16-27-12|22.50:44.70::312.15
2016-03-28:16-27-28|22.50:44.70::298.54
2016-03-28:16-27-43|22.50:44.80::367.55
2016-03-28:16-27-59|22.50:44.80::415.03
2016-03-28:16-28-14|22.50:44.80::363.06
2016-03-28:16-28-30|22.50:44.80::333.39
2016-03-28:16-28-48|22.50:44.90::316.65
2016-03-28:16-29-05|22.50:45.00::328.30
2016-03-28:16-29-20|22.50:44.90::340.73
2016-03-28:16-29-36|22.50:45.00::339.20
2016-03-28:16-29-57|22.50:45.10::303.50
2016-03-28:16-30-13|22.50:45.20::316.63
2016-03-28:16-30-28|22.50:45.10::268.85
2016-03-28:16-30-45|22.50:45.00::269.85
2016-03-28:16-31-02|22.50:45.00::226.15
2016-03-28:16-31-17|22.50:45.10::238.99
2016-03-28:16-31-33|22.50:45.00::233.29
2016-03-28:16-31-49|22.50:45.00::238.27
2016-03-28:16-32-04|22.50:45.00::231.79
2016-03-28:16-32-20|22.50:45.10::198.64
2016-03-28:16-32-35|22.50:45.10::191.70
2016-03-28:16-32-51|22.50:45.00::183.34
2016-03-28:16-33-07|22.40:45.00::199.22
2016-03-28:16-33-22|22.50:45.10::179.76
2016-03-28:16-33-38|22.50:45.10::188.09
2016-03-28:16-33-54|22.50:45.10::191.77
2016-03-28:16-34-09|22.50:45.00::185.20
2016-03-28:16-34-26|22.50:45.00::191.23
2016-03-28:16-34-42|22.50:44.80::191.25
2016-03-28:16-34-58|22.40:44.80::183.58
2016-03-28:16-35-14|22.40:44.90::225.57
2016-03-28:16-35-30|22.50:45.10::240.02
2016-03-28:16-35-46|22.40:45.00::239.74
2016-03-28:16-36-02|22.50:45.10::221.12
2016-03-28:16-36-18|22.40:45.10::247.21
2016-03-28:16-36-34|22.40:45.50::254.37
2016-03-28:16-36-50|22.40:45.10::249.65
2016-03-28:16-37-06|22.40:45.10::238.79
2016-03-28:16-37-21|22.40:45.10::231.29
2016-03-28:16-37-38|22.40:45.10::242.67
2016-03-28:16-37-55|22.40:45.20::255.07
2016-03-28:16-38-10|22.40:45.10::348.05
2016-03-28:16-38-26|22.40:45.00::278.67
2016-03-28:16-38-43|22.40:45.10::330.59
2016-03-28:16-38-59|22.40:45.00::323.38
2016-03-28:16-39-15|22.40:45.00::283.95
2016-03-28:16-39-30|22.40:45.10::295.22
2016-03-28:16-39-46|22.40:45.10::273.57
2016-03-28:16-40-02|22.40:45.00::263.19
2016-03-28:16-40-17|22.40:45.10::259.66
2016-03-28:16-40-34|22.40:45.10::239.54
2016-03-28:16-40-50|22.40:45.10::263.71
2016-03-28:16-41-05|22.40:45.10::257.96
2016-03-28:16-41-21|22.40:45.00::219.30
2016-03-28:16-41-36|22.40:45.00::212.46
2016-03-28:16-41-52|22.40:45.00::220.26
2016-03-28:16-42-08|22.40:45.10::252.78
2016-03-28:16-42-24|22.40:45.10::297.70
2016-03-28:16-42-41|22.40:45.10::254.59
2016-03-28:16-42-57|22.40:45.00::311.88
2016-03-28:16-43-12|22.40:45.00::310.31
2016-03-28:16-43-28|22.40:45.10::310.44
2016-03-28:16-43-44|22.40:45.10::337.64
2016-03-28:16-43-59|22.40:45.10::414.41
2016-03-28:16-44-15|22.40:45.20::481.30
2016-03-28:16-44-33|22.40:45.20::519.37
2016-03-28:16-44-48|22.40:45.00::447.58
2016-03-28:16-45-04|22.40:45.10::339.68
2016-03-28:16-45-20|22.40:45.10::331.54
2016-03-28:16-45-35|22.40:45.10::324.59
2016-03-28:16-45-51|22.40:45.20::290.86
2016-03-28:16-46-07|22.40:45.30::251.00
2016-03-28:16-46-25|22.40:45.30::292.18
2016-03-28:16-46-41|22.40:45.30::267.12
2016-03-28:16-46-56|22.40:45.40::253.04
2016-03-28:16-47-13|22.40:45.40::272.68
2016-03-28:16-47-29|22.40:45.40::316.79
2016-03-28:16-47-46|22.40:45.40::389.44
2016-03-28:16-48-01|22.40:45.50::441.23
2016-03-28:16-48-18|22.40:45.40::342.92
2016-03-28:16-48-35|22.40:45.40::400.95
2016-03-28:16-48-50|22.40:45.40::310.48
2016-03-28:16-49-06|22.40:45.30::310.39
2016-03-28:16-49-22|22.40:45.30::322.94
2016-03-28:16-49-39|22.40:45.30::400.90
2016-03-28:16-49-57|22.40:45.30::422.29
2016-03-28:16-50-13|22.40:45.30::381.08
2016-03-28:16-50-28|22.40:45.40::351.95
2016-03-28:16-50-45|22.40:45.40::336.29
2016-03-28:16-51-01|22.40:45.50::336.25
2016-03-28:16-51-16|22.40:45.50::321.30
2016-03-28:16-51-33|22.40:45.50::313.58
2016-03-28:16-51-49|22.40:45.50::315.25
2016-03-28:16-52-04|22.40:45.40::371.68
2016-03-28:16-52-20|22.40:45.40::350.01
2016-03-28:16-52-35|22.40:45.40::395.25
2016-03-28:16-52-51|22.40:45.30::449.63
2016-03-28:16-53-07|22.40:45.40::531.82
2016-03-28:16-53-23|22.40:45.40::498.53
2016-03-28:16-53-39|22.40:45.50::610.68
2016-03-28:16-53-54|22.40:45.50::506.67
2016-03-28:16-54-10|22.40:45.40::485.72
2016-03-28:16-54-26|22.40:45.50::495.96
2016-03-28:16-54-41|22.40:45.40::518.02
2016-03-28:16-54-57|22.40:45.40::532.37
2016-03-28:16-55-13|22.40:45.50::541.86
2016-03-28:16-55-28|22.40:45.60::634.79
2016-03-28:16-55-44|22.40:45.60::573.36
2016-03-28:16-55-59|22.40:45.50::545.99
2016-03-28:16-56-15|22.40:45.60::566.78
2016-03-28:16-56-31|22.40:45.60::558.30
2016-03-28:16-56-47|22.40:45.60::555.37
2016-03-28:16-57-04|22.40:45.60::627.66
2016-03-28:16-57-20|22.40:45.50::658.48
2016-03-28:16-57-35|22.40:45.60::815.33
2016-03-28:16-57-51|22.40:45.50::836.06
2016-03-28:16-58-08|22.40:45.60::524.35
2016-03-28:16-58-23|22.40:45.60::547.43
2016-03-28:16-58-39|22.40:45.60::512.88
2016-03-28:16-58-55|22.40:45.60::514.10
2016-03-28:16-59-10|22.40:45.60::501.61
2016-03-28:16-59-26|22.40:45.50::516.81
2016-03-28:16-59-42|22.40:45.50::493.80
2016-03-28:16-59-58|22.40:45.50::464.90
2016-03-28:17-00-14|22.40:45.50::522.84
2016-03-28:17-00-29|22.40:45.60::436.59
2016-03-28:17-00-45|22.40:45.60::469.88
2016-03-28:17-01-01|22.40:45.60::672.98
2016-03-28:17-01-17|22.40:45.60::671.46
2016-03-28:17-01-33|22.40:45.40::783.01
2016-03-28:17-01-48|22.40:45.50::1134.31
2016-03-28:17-02-04|22.40:45.50::707.03
2016-03-28:17-02-20|22.40:45.50::663.81
2016-03-28:17-02-35|22.40:45.60::656.41
2016-03-28:17-02-51|22.40:45.60::663.31
2016-03-28:17-03-07|22.40:45.60::897.31
2016-03-28:17-03-23|22.50:45.70::851.07
2016-03-28:17-03-40|22.40:45.60::764.44
2016-03-28:17-03-58|22.40:45.60::540.70
2016-03-28:17-04-13|22.50:45.60::866.54
2016-03-28:17-04-29|22.40:45.50::937.37
2016-03-28:17-04-45|22.40:45.50::982.83
2016-03-28:17-05-00|22.50:45.60::1124.54
2016-03-28:17-05-17|22.50:45.60::1057.58
2016-03-28:17-05-33|22.50:45.60::923.68
2016-03-28:17-05-49|22.50:45.50::429.58
2016-03-28:17-06-05|22.50:45.50::954.40
2016-03-28:17-06-21|22.50:45.50::1029.92
2016-03-28:17-06-37|22.50:45.50::1016.45
2016-03-28:17-06-52|22.50:45.50::1081.98
2016-03-28:17-07-08|22.50:45.50::1134.58
2016-03-28:17-07-26|22.50:45.40::1156.85
2016-03-28:17-07-42|22.50:45.40::1063.79
2016-03-28:17-07-58|22.50:45.40::1003.30
2016-03-28:17-08-16|22.50:45.40::972.50
2016-03-28:17-08-31|22.50:45.50::933.47
2016-03-28:17-08-47|22.50:45.50::901.41
2016-03-28:17-09-04|22.50:45.50::900.16
2016-03-28:17-09-20|22.50:45.50::863.95
2016-03-28:17-09-35|22.50:45.40::855.94
2016-03-28:17-09-52|22.50:45.40::851.27
2016-03-28:17-10-08|22.50:45.50::879.22
2016-03-28:17-10-23|22.50:45.30::841.74
2016-03-28:17-10-39|22.50:45.20::858.74
2016-03-28:17-10-55|22.60:45.30::848.70
2016-03-28:17-11-10|22.60:45.40::830.05
2016-03-28:17-11-26|22.60:45.40::820.74
2016-03-28:17-11-41|22.50:45.20::829.92
2016-03-28:17-11-57|22.60:45.40::828.17
2016-03-28:17-12-14|22.60:45.30::1545.99
2016-03-28:17-12-30|22.50:45.20::27249.34
2016-03-28:17-12-47|22.60:44.40::26968.72
2016-03-28:17-13-04|22.60:43.20::26615.39
2016-03-28:17-13-21|22.60:44.60::26301.31
2016-03-28:17-13-38|22.70:45.00::26019.30
2016-03-28:17-13-54|22.70:43.10::25666.95
2016-03-28:17-14-13|22.70:43.30::25564.22
2016-03-28:17-14-30|22.80:43.50::21462.76
2016-03-28:17-14-47|22.40:34.80::0.00
2016-03-28:17-15-03|22.40:34.60::0.00
2016-03-28:17-15-20|22.30:34.20::0.00
2016-03-28:17-15-37|22.10:34.40::0.00
2016-03-28:17-15-54|21.90:34.70::0.00
2016-03-28:17-16-12|21.90:34.70::0.00
2016-03-28:17-16-28|21.60:35.10::0.00
2016-03-28:17-16-48|21.60:34.90::0.00
2016-03-28:17-17-05|21.30:33.80::0.00
2016-03-28:17-17-22|21.20:34.20::0.00
2016-03-28:17-17-38|21.20:35.40::60648.38
2016-03-28:17-17-56|21.20:35.40::55989.02
2016-03-28:17-18-14|21.20:35.70::60839.16
2016-03-28:17-18-30|21.20:36.40::44602.23
2016-03-28:17-18-47|21.20:36.00::37350.44
2016-03-28:17-19-04|21.20:34.80::59313.90
2016-03-28:17-19-20|21.20:35.00::57957.71
2016-03-28:17-19-37|21.20:35.40::59926.55
2016-03-28:17-19-54|21.20:35.50::59266.08
2016-03-28:17-20-10|21.10:35.30::59303.45
2016-03-28:17-20-28|21.10:35.40::59212.71
2016-03-28:17-20-44|21.10:39.20::59067.30
2016-03-28:17-21-01|21.10:35.90::57365.94
2016-03-28:17-21-18|21.00:35.50::52465.37
2016-03-28:17-21-35|21.00:35.30::46586.42
2016-03-28:17-21-52|20.90:35.20::30468.13
2016-03-28:17-22-11|20.90:35.20::25356.55
2016-03-28:17-22-27|20.80:36.60::15042.31
2016-03-28:17-22-45|20.80:36.40::5679.03
2016-03-28:17-23-02|20.70:35.70::4238.63
2016-03-28:17-23-18|20.70:37.40::4801.34
2016-03-28:17-23-35|20.60:36.30::35525.05
2016-03-28:17-23-51|20.60:36.40::3981.26
2016-03-28:17-24-08|20.40:36.80::3459.19
2016-03-28:17-24-26|20.40:36.80::690.38
2016-03-28:17-24-41|20.30:38.40::742.26
2016-03-28:17-24-58|20.30:38.40::934.21
2016-03-28:17-25-14|20.40:39.20::8719.29
2016-03-28:17-25-31|20.40:39.30::17856.53
2016-03-28:17-25-48|20.40:39.20::17155.26
2016-03-28:17-26-05|20.50:39.40::16359.00
2016-03-28:17-26-21|20.70:41.10::17614.34
2016-03-28:17-26-40|20.70:41.10::17192.14
2016-03-28:17-26-57|20.80:41.80::11483.57
2016-03-28:17-27-14|20.90:41.90::7457.75
2016-03-28:17-27-31|21.00:42.00::14160.05
2016-03-28:17-27-48|21.00:42.30::16775.65
2016-03-28:17-28-05|21.20:43.60::9521.41
2016-03-28:17-28-22|21.20:43.70::12188.92
2016-03-28:17-28-39|21.30:43.10::11625.88
2016-03-28:17-28-56|21.30:43.70::15306.53
2016-03-28:17-29-12|21.30:43.80::15813.43
2016-03-28:17-29-29|21.40:43.90::15747.82
2016-03-28:17-29-46|21.50:44.20::15416.04
2016-03-28:17-30-02|21.50:43.90::15698.21
2016-03-28:17-30-19|21.60:43.80::15578.58
2016-03-28:17-30-35|21.60:44.20::15381.60
2016-03-28:17-30-52|21.70:44.20::12909.77
2016-03-28:17-31-09|21.70:44.20::1100.18
2016-03-28:17-31-25|21.70:44.20::1609.10
2016-03-28:17-31-41|21.80:44.20::1140.64
2016-03-28:17-31-57|21.80:44.30::13655.11
2016-03-28:17-32-14|21.80:44.30::13917.37
2016-03-28:17-32-31|21.90:44.20::14164.78
2016-03-28:17-32-48|21.90:44.00::14442.55
2016-03-28:17-33-05|22.00:43.90::14662.21
2016-03-28:17-33-23|21.90:43.80::14656.34
2016-03-28:17-33-40|22.00:43.70::2526.37
2016-03-28:17-33-57|22.00:43.80::736.77
2016-03-28:17-34-12|22.00:43.60::606.81
2016-03-28:17-34-28|22.10:43.90::479.86
2016-03-28:17-34-43|22.10:43.50::404.63
2016-03-28:17-34-59|22.10:43.70::479.19
2016-03-28:17-35-15|22.10:43.60::1332.09
2016-03-28:17-35-30|22.10:43.10::738.00
2016-03-28:17-35-46|22.10:43.30::387.54
2016-03-28:17-36-01|22.20:43.10::314.96
2016-03-28:17-36-19|22.10:43.00::311.39
2016-03-28:17-36-35|22.20:43.00::337.24
2016-03-28:17-36-50|22.20:43.10::449.88
2016-03-28:17-37-06|22.20:43.00::630.62
2016-03-28:17-37-23|22.20:43.00::841.75
2016-03-28:17-37-38|22.20:43.00::834.94
2016-03-28:17-37-55|22.20:43.00::851.69
2016-03-28:17-38-11|22.30:43.10::397.75
2016-03-28:17-38-26|22.20:43.00::269.47
2016-03-28:17-38-42|22.30:43.10::231.23
2016-03-28:17-38-57|22.30:43.10::198.94
2016-03-28:17-39-13|22.40:42.80::202.38
2016-03-28:17-39-30|22.40:42.80::244.84
2016-03-28:17-39-45|22.40:42.70::230.18
2016-03-28:17-40-02|22.40:42.70::231.73
2016-03-28:17-40-18|22.40:43.00::230.58
2016-03-28:17-41-28|22.40:42.90::233.11
2016-03-28:17-41-44|22.40:43.30::273.19
2016-03-28:17-42-00|22.40:42.90::278.68
2016-03-30:18-04-47|22.80:51.40::3.22
2016-03-30:18-05-03|22.80:48.90::3.22
2016-03-30:18-05-20|22.80:48.90::3.14
2016-03-30:18-05-35|22.80:48.90::3.27
2016-03-30:18-05-51|22.80:49.00::3.27
2016-03-30:18-06-07|22.80:49.00::3.27
2016-03-30:18-06-22|22.80:49.00::3.27
2016-03-30:18-06-38|22.80:48.90::3.19
2016-03-30:18-06-54|22.80:48.80::3.27
2016-03-30:18-07-12|22.80:48.80::3.27
2016-03-30:18-07-28|22.90:48.80::3.27
2016-03-30:18-07-44|22.80:48.70::3.27
2016-03-30:18-07-59|22.90:48.80::3.27
2016-03-30:18-08-15|22.90:48.70::3.27
2016-03-30:18-09-45|22.90:48.70::3.19
2016-03-30:18-10-02|23.00:48.80::3.41
2016-03-30:18-10-19|23.00:49.20::3.36
2016-03-30:18-10-34|23.00:49.10::3.36
2016-03-30:18-10-51|23.00:49.10::3.44
2016-03-30:18-11-07|23.00:48.80::3.36
2016-03-30:18-11-23|23.00:49.00::3.44
2016-03-30:18-11-39|23.00:48.90::3.44
2016-03-30:18-11-55|23.00:48.60::3.36
2016-03-30:18-12-12|23.00:48.60::3.36
2016-03-30:18-12-29|23.00:48.60::3.28
2016-03-30:18-12-46|23.00:48.60::3.36
2016-03-30:18-13-02|23.00:48.60::3.41
2016-03-30:18-13-17|23.00:48.60::3.61
2016-03-30:18-13-33|23.00:48.60::3.55
2016-03-30:18-13-49|23.00:48.60::3.58
2016-03-30:18-14-05|23.00:48.50::3.61
2016-03-30:18-14-22|23.00:48.50::3.86
2016-03-30:18-14-38|23.10:48.50::3.78
2016-03-30:18-14-54|23.10:48.60::3.86
2016-03-30:18-15-10|23.10:48.50::3.78
2016-03-30:18-15-26|23.10:48.50::3.69
2016-03-30:18-15-41|23.10:48.50::3.83
2016-03-30:18-15-57|23.10:48.50::3.75
2016-03-30:18-16-14|23.10:48.40::3.69
2016-03-30:18-16-30|23.10:48.40::3.69
2016-03-30:18-16-46|23.10:48.40::3.67
2016-03-30:18-17-03|23.10:48.30::3.61
2016-03-30:18-17-19|23.10:48.30::3.61
2016-03-30:18-17-36|23.10:48.40::3.61
2016-03-30:18-17-52|23.10:48.40::3.69
2016-03-30:18-18-08|23.10:48.40::3.53
2016-03-30:18-18-24|23.10:48.40::3.58
2016-03-30:18-18-40|23.10:48.30::3.50
2016-03-30:18-18-56|23.10:48.30::3.42
2016-03-30:18-19-12|23.10:48.40::3.56
2016-03-30:18-19-29|23.10:48.30::3.48
2016-03-30:18-19-44|23.10:48.20::3.53
2016-03-30:18-20-00|23.10:48.20::3.64
2016-03-30:18-20-17|23.20:48.40::3.40
2016-03-30:18-20-33|23.20:48.40::3.61
2016-03-30:18-20-49|23.20:48.30::3.64
2016-03-30:18-21-05|23.10:48.50::3.61
2016-03-30:18-21-21|23.20:48.50::3.69
2016-03-30:18-21-38|23.20:48.50::3.69
2016-03-30:18-21-54|23.20:48.40::3.75
2016-03-30:18-22-10|23.20:48.50::3.67
2016-03-30:18-22-27|23.20:48.40::3.67
2016-03-30:18-22-43|23.20:48.80::3.67
2016-03-30:18-22-59|23.20:49.00::3.47
2016-03-30:18-23-14|23.20:48.90::3.69
2016-03-30:18-23-30|23.20:49.00::4.32
2016-03-30:18-23-46|23.30:48.80::4.49
2016-03-30:18-24-02|23.30:48.80::4.29
2016-03-30:18-24-18|23.30:48.80::4.13
2016-03-30:18-24-34|23.40:48.90::3.95
2016-03-30:18-24-50|23.40:48.90::3.91
2016-03-30:18-25-06|23.40:48.80::3.97
2016-03-30:18-25-22|23.40:48.80::3.95
2016-03-30:18-25-38|23.40:48.80::3.79
2016-03-30:18-25-54|23.50:48.90::3.84
2016-03-30:18-26-11|23.40:48.60::3.76
2016-03-30:18-26-28|23.40:48.70::3.68
2016-03-30:18-26-43|23.40:48.60::3.68
2016-03-30:18-26-59|23.50:47.70::3.76
2016-03-30:18-27-16|23.40:47.40::3.71
2016-03-30:18-27-33|23.40:47.40::3.84
2016-03-30:18-27-49|23.40:47.10::3.88
2016-03-30:18-28-05|23.40:47.10::3.85
2016-03-30:18-28-21|23.40:47.30::3.80
2016-03-30:18-28-51|23.40:47.20::3.84
2016-03-30:18-29-23|23.30:47.80::3.80
2016-03-30:18-29-41|23.30:47.80::3.71
2016-03-30:18-29-57|23.30:48.20::3.80
2016-03-30:18-30-12|23.30:48.00::3.82
2016-03-30:18-30-28|23.30:48.10::3.71
2016-03-30:18-30-44|23.30:48.30::3.74
2016-03-30:18-31-01|23.30:48.30::3.83
2016-03-30:18-31-17|23.30:48.00::3.77
2016-03-30:18-31-34|23.30:48.10::3.88
2016-03-30:18-31-50|23.30:48.20::4.00
2016-03-30:18-32-06|23.30:48.30::4.02
2016-03-30:18-32-22|23.30:48.30::4.05
2016-03-30:18-32-37|23.30:48.30::4.27
2016-03-30:18-32-53|23.30:48.30::4.16
2016-03-30:18-33-09|23.30:48.30::4.33
2016-03-30:18-33-25|23.30:48.50::4.45
2016-03-30:18-33-41|23.30:48.50::4.56
2016-03-30:18-33-57|23.30:48.50::4.64
2016-03-30:18-34-14|23.30:48.50::4.78
2016-03-30:18-34-30|23.30:48.70::4.86
2016-03-30:18-34-46|23.30:48.60::4.87
2016-03-30:18-35-03|23.30:48.30::5.06
2016-03-30:18-35-20|23.30:48.30::5.28
2016-03-30:18-35-38|23.30:48.40::5.56
2016-03-30:18-35-54|23.30:48.40::5.87
2016-03-30:18-36-10|23.30:48.60::6.14
2016-03-30:18-36-26|23.30:48.80::6.20
2016-03-30:18-36-42|23.40:49.00::6.09
2016-03-30:18-36-58|23.30:49.20::5.50
2016-03-30:18-37-15|23.30:49.20::5.39
2016-03-30:18-37-30|23.40:49.10::6.40
2016-03-30:18-37-47|23.30:49.00::11.43
2016-03-30:18-38-03|23.40:49.10::11.69
2016-03-30:18-38-19|23.40:49.00::11.71
2016-03-30:18-38-35|23.40:49.20::10.94
2016-03-30:18-38-51|23.40:49.30::10.71
2016-03-30:18-39-07|23.40:49.40::10.66
2016-03-30:18-39-22|23.40:49.40::10.64
2016-03-30:18-39-38|23.40:49.40::10.52
2016-03-30:18-39-55|23.40:49.50::10.47
2016-03-30:18-40-12|23.40:49.70::10.34
2016-03-30:18-40-29|23.40:49.70::10.19
2016-03-30:18-40-45|23.40:49.70::10.27
2016-03-30:18-41-01|23.40:49.50::9.76
2016-03-30:18-41-17|23.40:49.60::9.64
2016-03-30:18-41-33|23.40:49.70::9.48
2016-03-30:18-41-49|23.40:49.70::9.23
2016-03-30:18-42-06|23.40:49.80::9.07
2016-03-30:18-42-22|23.50:49.80::8.89
2016-03-30:18-42-38|23.50:50.00::8.84
2016-03-30:18-42-53|23.40:49.80::8.72
2016-03-30:18-43-09|23.40:49.70::8.61
2016-03-30:18-43-26|23.40:49.70::8.51
2016-03-30:18-43-42|23.50:49.80::8.43
2016-03-30:18-43-58|23.40:49.70::8.51
2016-03-30:18-44-14|23.50:49.80::8.38
2016-03-30:18-44-30|23.50:49.70::8.57
2016-03-30:18-44-46|23.50:49.70::8.52
2016-03-30:18-45-01|23.50:49.70::8.51
2016-03-30:18-45-17|23.50:49.80::8.54
2016-03-30:18-45-33|23.50:49.80::8.48
2016-03-30:18-45-49|23.50:49.80::8.46
2016-03-30:18-46-05|23.50:49.70::8.46
2016-03-30:18-46-20|23.50:49.70::8.36
2016-03-30:18-46-37|23.50:49.70::8.31
2016-03-30:18-46-53|23.50:49.80::8.19
2016-03-30:18-47-08|23.50:49.90::8.28
2016-03-30:18-47-25|23.50:49.80::7.95
2016-03-30:18-47-42|23.50:49.80::7.95
2016-03-30:18-47-58|23.50:49.80::7.93
2016-03-30:18-48-14|23.50:49.80::7.87
2016-03-30:18-48-30|23.50:49.80::7.82
2016-03-30:18-48-46|23.50:49.80::7.88
2016-03-30:18-49-03|23.50:49.80::7.74
2016-03-30:18-49-18|23.50:49.80::7.81
2016-03-30:18-49-34|23.50:49.90::7.80
2016-03-30:18-49-50|23.50:49.70::7.85
2016-03-30:18-50-06|23.50:49.70::7.82
2016-03-30:18-50-23|23.50:49.70::7.98
2016-03-30:18-50-39|23.50:49.70::7.90
2016-03-30:18-50-55|23.50:49.70::7.93
2016-03-30:18-51-10|23.50:49.70::7.83
2016-03-30:18-51-26|23.50:49.70::7.81
2016-03-30:18-51-42|23.50:49.60::7.75
2016-03-30:18-51-58|23.60:49.70::7.76
2016-03-30:18-52-14|23.60:49.50::7.58
2016-03-30:18-52-31|23.60:49.50::7.44
2016-03-30:18-52-47|23.60:49.50::7.54
2016-03-30:18-53-02|23.50:49.40::7.52
2016-03-30:18-53-18|23.60:49.50::7.57
2016-03-30:18-53-34|23.60:49.50::7.58
